form_id,lexeme,cell,phon_form
4098,okroi,fut.pfv.imp.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4099,okroi,fut.pfv.imp.2act.nsgact.3und.sgund.def.nplu,#DEF#
4100,okroi,fut.pfv.imp.2act.nsgact.3und.nsgund.nplu,#DEF#
4101,okroi,fut.pfv.imp.3act.sgact.1und.sgund.nplu,#DEF#
4102,okroi,fut.pfv.imp.3act.sgact.1und.nsgund.nplu,#DEF#
4103,okroi,fut.pfv.imp.3act.sgact.2und.sgund.nplu,#DEF#
4104,okroi,fut.pfv.imp.3act.sgact.2und.nsgund.nplu,#DEF#
4105,okroi,fut.pfv.imp.3act.sgact.3und.sgund.fem.nplu,#DEF#
4106,okroi,fut.pfv.imp.3act.sgact.3und.sgund.def.nplu,#DEF#
4107,okroi,fut.pfv.imp.3act.sgact.3und.nsgund.nplu,#DEF#
4108,okroi,fut.pfv.imp.3act.nsgact.1und.sgund.nplu,#DEF#
4109,okroi,fut.pfv.imp.3act.nsgact.1und.nsgund.nplu,#DEF#
4110,okroi,fut.pfv.imp.3act.nsgact.2und.sgund.nplu,#DEF#
4111,okroi,fut.pfv.imp.3act.nsgact.2und.nsgund.nplu,#DEF#
4112,okroi,fut.pfv.imp.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4113,okroi,fut.pfv.imp.3act.nsgact.3und.sgund.def.nplu,#DEF#
4114,okroi,fut.pfv.imp.3act.nsgact.3und.nsgund.nplu,#DEF#
4115,okroi,pres.dur.real.1act.sgact.2und.sgund.nplu,#DEF#
4116,okroi,pres.dur.real.1act.sgact.2und.sgund.plu,nkr
4117,okroi,pres.dur.real.1act.sgact.2und.nsgund.nplu,#DEF#
4118,okroi,pres.dur.real.1act.sgact.2und.nsgund.plu,jkr
4119,okroi,pres.dur.real.1act.sgact.3und.sgund.fem.nplu,#DEF#
4120,okroi,pres.dur.real.1act.sgact.3und.sgund.fem.plu,wkr
4121,okroi,pres.dur.real.1act.sgact.3und.sgund.def.nplu,#DEF#
4122,okroi,pres.dur.real.1act.sgact.3und.sgund.def.plu,jkr
4123,okroi,pres.dur.real.1act.sgact.3und.nsgund.nplu,#DEF#
4124,okroi,pres.dur.real.1act.sgact.3und.nsgund.plu,jkr
4125,okroi,pres.dur.real.1act.nsgact.2und.sgund.nplu,#DEF#
4126,okroi,pres.dur.real.1act.nsgact.2und.sgund.plu,nkrj
4127,okroi,pres.dur.real.1act.nsgact.2und.nsgund.nplu,#DEF#
4128,okroi,pres.dur.real.1act.nsgact.2und.nsgund.plu,jkrj
4129,okroi,pres.dur.real.1act.nsgact.3und.sgund.fem.nplu,#DEF#
4130,okroi,pres.dur.real.1act.nsgact.3und.sgund.fem.plu,wkrj
4131,okroi,pres.dur.real.1act.nsgact.3und.sgund.def.nplu,#DEF#
4132,okroi,pres.dur.real.1act.nsgact.3und.sgund.def.plu,jkrj
4133,okroi,pres.dur.real.1act.nsgact.3und.nsgund.nplu,#DEF#
4134,okroi,pres.dur.real.1act.nsgact.3und.nsgund.plu,jkrj
4135,okroi,pres.dur.real.2act.sgact.1und.sgund.nplu,#DEF#
4136,okroi,pres.dur.real.2act.sgact.1und.sgund.plu,wkr
4137,okroi,pres.dur.real.2act.sgact.1und.nsgund.nplu,#DEF#
4138,okroi,pres.dur.real.2act.sgact.1und.nsgund.plu,nkr
4139,okroi,pres.dur.real.2act.sgact.3und.sgund.fem.nplu,#DEF#
4140,okroi,pres.dur.real.2act.sgact.3und.sgund.fem.plu,wkr
4141,okroi,pres.dur.real.2act.sgact.3und.sgund.def.nplu,#DEF#
4142,okroi,pres.dur.real.2act.sgact.3und.sgund.def.plu,jkr
4143,okroi,pres.dur.real.2act.sgact.3und.nsgund.nplu,#DEF#
4144,okroi,pres.dur.real.2act.sgact.3und.nsgund.plu,jkr
4145,okroi,pres.dur.real.2act.nsgact.1und.sgund.nplu,#DEF#
4146,okroi,pres.dur.real.2act.nsgact.1und.sgund.plu,wkrj
4147,okroi,pres.dur.real.2act.nsgact.1und.nsgund.nplu,#DEF#
4148,okroi,pres.dur.real.2act.nsgact.1und.nsgund.plu,nkrj
4149,okroi,pres.dur.real.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4150,okroi,pres.dur.real.2act.nsgact.3und.sgund.fem.plu,wkrj
4151,okroi,pres.dur.real.2act.nsgact.3und.sgund.def.nplu,#DEF#
4152,okroi,pres.dur.real.2act.nsgact.3und.sgund.def.plu,jkrj
4153,okroi,pres.dur.real.2act.nsgact.3und.nsgund.nplu,#DEF#
4154,okroi,pres.dur.real.2act.nsgact.3und.nsgund.plu,jkrj
4155,okroi,pres.dur.real.3act.sgact.1und.sgund.nplu,#DEF#
4156,okroi,pres.dur.real.3act.sgact.1und.sgund.plu,wkr
4157,okroi,pres.dur.real.3act.sgact.1und.nsgund.nplu,#DEF#
4158,okroi,pres.dur.real.3act.sgact.1und.nsgund.plu,nkr
4159,okroi,pres.dur.real.3act.sgact.2und.sgund.nplu,#DEF#
4160,okroi,pres.dur.real.3act.sgact.2und.sgund.plu,nkr
4161,okroi,pres.dur.real.3act.sgact.2und.nsgund.nplu,#DEF#
4162,okroi,pres.dur.real.3act.sgact.2und.nsgund.plu,jkr
4163,okroi,pres.dur.real.3act.sgact.3und.sgund.fem.nplu,#DEF#
4164,okroi,pres.dur.real.3act.sgact.3und.sgund.fem.plu,wkr
4165,okroi,pres.dur.real.3act.sgact.3und.sgund.def.nplu,#DEF#
4166,okroi,pres.dur.real.3act.sgact.3und.sgund.def.plu,jkr
4167,okroi,pres.dur.real.3act.sgact.3und.nsgund.nplu,#DEF#
4168,okroi,pres.dur.real.3act.sgact.3und.nsgund.plu,jkr
4169,okroi,pres.dur.real.3act.nsgact.1und.sgund.nplu,#DEF#
4170,okroi,pres.dur.real.3act.nsgact.1und.sgund.plu,wkrj
4171,okroi,pres.dur.real.3act.nsgact.1und.nsgund.nplu,#DEF#
4172,okroi,pres.dur.real.3act.nsgact.1und.nsgund.plu,nkrj
4173,okroi,pres.dur.real.3act.nsgact.2und.sgund.nplu,#DEF#
4174,okroi,pres.dur.real.3act.nsgact.2und.sgund.plu,nkrj
4175,okroi,pres.dur.real.3act.nsgact.2und.nsgund.nplu,#DEF#
4176,okroi,pres.dur.real.3act.nsgact.2und.nsgund.plu,jkrj
4177,okroi,pres.dur.real.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4178,okroi,pres.dur.real.3act.nsgact.3und.sgund.fem.plu,wkrj
4179,okroi,pres.dur.real.3act.nsgact.3und.sgund.def.nplu,#DEF#
4180,okroi,pres.dur.real.3act.nsgact.3und.sgund.def.plu,jkrj
4181,okroi,pres.dur.real.3act.nsgact.3und.nsgund.nplu,#DEF#
4182,okroi,pres.dur.real.3act.nsgact.3und.nsgund.plu,jkrj
4183,okroi,pres.dur.pot.1act.sgact.2und.sgund.nplu,#DEF#
4184,okroi,pres.dur.pot.1act.sgact.2und.sgund.plu,nkr
4185,okroi,pres.dur.pot.1act.sgact.2und.nsgund.nplu,#DEF#
4186,okroi,pres.dur.pot.1act.sgact.2und.nsgund.plu,jkr
4187,okroi,pres.dur.pot.1act.sgact.3und.sgund.fem.nplu,#DEF#
4188,okroi,pres.dur.pot.1act.sgact.3und.sgund.fem.plu,wkr
4189,okroi,pres.dur.pot.1act.sgact.3und.sgund.def.nplu,#DEF#
4190,okroi,pres.dur.pot.1act.sgact.3und.sgund.def.plu,jkr
4191,okroi,pres.dur.pot.1act.sgact.3und.nsgund.nplu,#DEF#
4192,okroi,pres.dur.pot.1act.sgact.3und.nsgund.plu,jkr
4193,okroi,pres.dur.pot.1act.nsgact.2und.sgund.nplu,#DEF#
4194,okroi,pres.dur.pot.1act.nsgact.2und.sgund.plu,nkrj
4195,okroi,pres.dur.pot.1act.nsgact.2und.nsgund.nplu,#DEF#
4196,okroi,pres.dur.pot.1act.nsgact.2und.nsgund.plu,jkrj
4197,okroi,pres.dur.pot.1act.nsgact.3und.sgund.fem.nplu,#DEF#
4198,okroi,pres.dur.pot.1act.nsgact.3und.sgund.fem.plu,wkrj
4199,okroi,pres.dur.pot.1act.nsgact.3und.sgund.def.nplu,#DEF#
4200,okroi,pres.dur.pot.1act.nsgact.3und.sgund.def.plu,jkrj
4201,okroi,pres.dur.pot.1act.nsgact.3und.nsgund.nplu,#DEF#
4202,okroi,pres.dur.pot.1act.nsgact.3und.nsgund.plu,jkrj
4203,okroi,pres.dur.pot.2act.sgact.1und.sgund.nplu,#DEF#
4204,okroi,pres.dur.pot.2act.sgact.1und.sgund.plu,wkr
4205,okroi,pres.dur.pot.2act.sgact.1und.nsgund.nplu,#DEF#
4206,okroi,pres.dur.pot.2act.sgact.1und.nsgund.plu,nkr
4207,okroi,pres.dur.pot.2act.sgact.3und.sgund.fem.nplu,#DEF#
4208,okroi,pres.dur.pot.2act.sgact.3und.sgund.fem.plu,wkr
4209,okroi,pres.dur.pot.2act.sgact.3und.sgund.def.nplu,#DEF#
4210,okroi,pres.dur.pot.2act.sgact.3und.sgund.def.plu,jkr
4211,okroi,pres.dur.pot.2act.sgact.3und.nsgund.nplu,#DEF#
4212,okroi,pres.dur.pot.2act.sgact.3und.nsgund.plu,jkr
4213,okroi,pres.dur.pot.2act.nsgact.1und.sgund.nplu,#DEF#
4214,okroi,pres.dur.pot.2act.nsgact.1und.sgund.plu,wkrj
4215,okroi,pres.dur.pot.2act.nsgact.1und.nsgund.nplu,#DEF#
4216,okroi,pres.dur.pot.2act.nsgact.1und.nsgund.plu,nkrj
4217,okroi,pres.dur.pot.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4218,okroi,pres.dur.pot.2act.nsgact.3und.sgund.fem.plu,wkrj
4219,okroi,pres.dur.pot.2act.nsgact.3und.sgund.def.nplu,#DEF#
4220,okroi,pres.dur.pot.2act.nsgact.3und.sgund.def.plu,jkrj
4221,okroi,pres.dur.pot.2act.nsgact.3und.nsgund.nplu,#DEF#
4222,okroi,pres.dur.pot.2act.nsgact.3und.nsgund.plu,jkrj
4223,okroi,pres.dur.pot.3act.sgact.1und.sgund.nplu,#DEF#
4224,okroi,pres.dur.pot.3act.sgact.1und.sgund.plu,wkr
4225,okroi,pres.dur.pot.3act.sgact.1und.nsgund.nplu,#DEF#
4226,okroi,pres.dur.pot.3act.sgact.1und.nsgund.plu,nkr
4227,okroi,pres.dur.pot.3act.sgact.2und.sgund.nplu,#DEF#
4228,okroi,pres.dur.pot.3act.sgact.2und.sgund.plu,nkr
4229,okroi,pres.dur.pot.3act.sgact.2und.nsgund.nplu,#DEF#
4230,okroi,pres.dur.pot.3act.sgact.2und.nsgund.plu,jkr
4231,okroi,pres.dur.pot.3act.sgact.3und.sgund.fem.nplu,#DEF#
4232,okroi,pres.dur.pot.3act.sgact.3und.sgund.fem.plu,wkr
4233,okroi,pres.dur.pot.3act.sgact.3und.sgund.def.nplu,#DEF#
4234,okroi,pres.dur.pot.3act.sgact.3und.sgund.def.plu,jkr
4235,okroi,pres.dur.pot.3act.sgact.3und.nsgund.nplu,#DEF#
4236,okroi,pres.dur.pot.3act.sgact.3und.nsgund.plu,jkr
4237,okroi,pres.dur.pot.3act.nsgact.1und.sgund.nplu,#DEF#
4238,okroi,pres.dur.pot.3act.nsgact.1und.sgund.plu,wkrj
4239,okroi,pres.dur.pot.3act.nsgact.1und.nsgund.nplu,#DEF#
4240,okroi,pres.dur.pot.3act.nsgact.1und.nsgund.plu,nkrj
4241,okroi,pres.dur.pot.3act.nsgact.2und.sgund.nplu,#DEF#
4242,okroi,pres.dur.pot.3act.nsgact.2und.sgund.plu,nkrj
4243,okroi,pres.dur.pot.3act.nsgact.2und.nsgund.nplu,#DEF#
4244,okroi,pres.dur.pot.3act.nsgact.2und.nsgund.plu,jkrj
4245,okroi,pres.dur.pot.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4246,okroi,pres.dur.pot.3act.nsgact.3und.sgund.fem.plu,wkrj
4247,okroi,pres.dur.pot.3act.nsgact.3und.sgund.def.nplu,#DEF#
4248,okroi,pres.dur.pot.3act.nsgact.3und.sgund.def.plu,jkrj
4249,okroi,pres.dur.pot.3act.nsgact.3und.nsgund.nplu,#DEF#
4250,okroi,pres.dur.pot.3act.nsgact.3und.nsgund.plu,jkrj
4251,okroi,hod.dur.real.1act.sgact.2und.sgund.nplu,#DEF#
4252,okroi,hod.dur.real.1act.sgact.2und.sgund.plu,nkrj
4253,okroi,hod.dur.real.1act.sgact.2und.nsgund.nplu,#DEF#
4254,okroi,hod.dur.real.1act.sgact.2und.nsgund.plu,jkrj
4255,okroi,hod.dur.real.1act.sgact.3und.sgund.fem.nplu,#DEF#
4256,okroi,hod.dur.real.1act.sgact.3und.sgund.fem.plu,wkrj
4257,okroi,hod.dur.real.1act.sgact.3und.sgund.def.nplu,#DEF#
4258,okroi,hod.dur.real.1act.sgact.3und.sgund.def.plu,jkrj
4259,okroi,hod.dur.real.1act.sgact.3und.nsgund.nplu,#DEF#
4260,okroi,hod.dur.real.1act.sgact.3und.nsgund.plu,jkrj
4261,okroi,hod.dur.real.1act.nsgact.2und.sgund.nplu,#DEF#
4262,okroi,hod.dur.real.1act.nsgact.2und.sgund.plu,nkrⁿs
4263,okroi,hod.dur.real.1act.nsgact.2und.nsgund.nplu,#DEF#
4264,okroi,hod.dur.real.1act.nsgact.2und.nsgund.plu,jkrⁿs
4265,okroi,hod.dur.real.1act.nsgact.3und.sgund.fem.nplu,#DEF#
4266,okroi,hod.dur.real.1act.nsgact.3und.sgund.fem.plu,wkrⁿs
4267,okroi,hod.dur.real.1act.nsgact.3und.sgund.def.nplu,#DEF#
4268,okroi,hod.dur.real.1act.nsgact.3und.sgund.def.plu,jkrⁿs
4269,okroi,hod.dur.real.1act.nsgact.3und.nsgund.nplu,#DEF#
4270,okroi,hod.dur.real.1act.nsgact.3und.nsgund.plu,jkrⁿs
4271,okroi,hod.dur.real.2act.sgact.1und.sgund.nplu,#DEF#
4272,okroi,hod.dur.real.2act.sgact.1und.sgund.plu,wkrj
4273,okroi,hod.dur.real.2act.sgact.1und.nsgund.nplu,#DEF#
4274,okroi,hod.dur.real.2act.sgact.1und.nsgund.plu,nkrj
4275,okroi,hod.dur.real.2act.sgact.3und.sgund.fem.nplu,#DEF#
4276,okroi,hod.dur.real.2act.sgact.3und.sgund.fem.plu,wkrj
4277,okroi,hod.dur.real.2act.sgact.3und.sgund.def.nplu,#DEF#
4278,okroi,hod.dur.real.2act.sgact.3und.sgund.def.plu,jkrj
4279,okroi,hod.dur.real.2act.sgact.3und.nsgund.nplu,#DEF#
4280,okroi,hod.dur.real.2act.sgact.3und.nsgund.plu,jkrj
4281,okroi,hod.dur.real.2act.nsgact.1und.sgund.nplu,#DEF#
4282,okroi,hod.dur.real.2act.nsgact.1und.sgund.plu,wkrⁿs
4283,okroi,hod.dur.real.2act.nsgact.1und.nsgund.nplu,#DEF#
4284,okroi,hod.dur.real.2act.nsgact.1und.nsgund.plu,nkrⁿs
4285,okroi,hod.dur.real.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4286,okroi,hod.dur.real.2act.nsgact.3und.sgund.fem.plu,wkrⁿs
4287,okroi,hod.dur.real.2act.nsgact.3und.sgund.def.nplu,#DEF#
4288,okroi,hod.dur.real.2act.nsgact.3und.sgund.def.plu,jkrⁿs
4289,okroi,hod.dur.real.2act.nsgact.3und.nsgund.nplu,#DEF#
4290,okroi,hod.dur.real.2act.nsgact.3und.nsgund.plu,jkrⁿs
4291,okroi,hod.dur.real.3act.sgact.1und.sgund.nplu,#DEF#
4292,okroi,hod.dur.real.3act.sgact.1und.sgund.plu,wkrj
4293,okroi,hod.dur.real.3act.sgact.1und.nsgund.nplu,#DEF#
4294,okroi,hod.dur.real.3act.sgact.1und.nsgund.plu,nkrj
4295,okroi,hod.dur.real.3act.sgact.2und.sgund.nplu,#DEF#
4296,okroi,hod.dur.real.3act.sgact.2und.sgund.plu,nkrj
4297,okroi,hod.dur.real.3act.sgact.2und.nsgund.nplu,#DEF#
4298,okroi,hod.dur.real.3act.sgact.2und.nsgund.plu,jkrj
4299,okroi,hod.dur.real.3act.sgact.3und.sgund.fem.nplu,#DEF#
4300,okroi,hod.dur.real.3act.sgact.3und.sgund.fem.plu,wkrj
4301,okroi,hod.dur.real.3act.sgact.3und.sgund.def.nplu,#DEF#
4302,okroi,hod.dur.real.3act.sgact.3und.sgund.def.plu,jkrj
4303,okroi,hod.dur.real.3act.sgact.3und.nsgund.nplu,#DEF#
4304,okroi,hod.dur.real.3act.sgact.3und.nsgund.plu,jkrj
4305,okroi,hod.dur.real.3act.nsgact.1und.sgund.nplu,#DEF#
4306,okroi,hod.dur.real.3act.nsgact.1und.sgund.plu,wkrⁿs
4307,okroi,hod.dur.real.3act.nsgact.1und.nsgund.nplu,#DEF#
4308,okroi,hod.dur.real.3act.nsgact.1und.nsgund.plu,nkrⁿs
4309,okroi,hod.dur.real.3act.nsgact.2und.sgund.nplu,#DEF#
4310,okroi,hod.dur.real.3act.nsgact.2und.sgund.plu,nkrⁿs
4311,okroi,hod.dur.real.3act.nsgact.2und.nsgund.nplu,#DEF#
4312,okroi,hod.dur.real.3act.nsgact.2und.nsgund.plu,jkrⁿs
4313,okroi,hod.dur.real.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4314,okroi,hod.dur.real.3act.nsgact.3und.sgund.fem.plu,wkrⁿs
4315,okroi,hod.dur.real.3act.nsgact.3und.sgund.def.nplu,#DEF#
4316,okroi,hod.dur.real.3act.nsgact.3und.sgund.def.plu,jkrⁿs
4317,okroi,hod.dur.real.3act.nsgact.3und.nsgund.nplu,#DEF#
4318,okroi,hod.dur.real.3act.nsgact.3und.nsgund.plu,jkrⁿs
4319,okroi,hod.pfv.real.1act.sgact.2und.sgund.nplu,#DEF#
4320,okroi,hod.pfv.real.1act.sgact.2und.nsgund.nplu,#DEF#
4321,okroi,hod.pfv.real.1act.sgact.3und.sgund.fem.nplu,#DEF#
4322,okroi,hod.pfv.real.1act.sgact.3und.sgund.def.nplu,#DEF#
4323,okroi,hod.pfv.real.1act.sgact.3und.nsgund.nplu,#DEF#
4324,okroi,hod.pfv.real.1act.nsgact.2und.sgund.nplu,#DEF#
4325,okroi,hod.pfv.real.1act.nsgact.2und.nsgund.nplu,#DEF#
4326,okroi,hod.pfv.real.1act.nsgact.3und.sgund.fem.nplu,#DEF#
4327,okroi,hod.pfv.real.1act.nsgact.3und.sgund.def.nplu,#DEF#
4328,okroi,hod.pfv.real.1act.nsgact.3und.nsgund.nplu,#DEF#
4329,okroi,hod.pfv.real.2act.sgact.1und.sgund.nplu,#DEF#
4330,okroi,hod.pfv.real.2act.sgact.1und.nsgund.nplu,#DEF#
4331,okroi,hod.pfv.real.2act.sgact.3und.sgund.fem.nplu,#DEF#
4332,okroi,hod.pfv.real.2act.sgact.3und.sgund.def.nplu,#DEF#
4333,okroi,hod.pfv.real.2act.sgact.3und.nsgund.nplu,#DEF#
4334,okroi,hod.pfv.real.2act.nsgact.1und.sgund.nplu,#DEF#
4335,okroi,hod.pfv.real.2act.nsgact.1und.nsgund.nplu,#DEF#
4336,okroi,hod.pfv.real.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4337,okroi,hod.pfv.real.2act.nsgact.3und.sgund.def.nplu,#DEF#
4338,okroi,hod.pfv.real.2act.nsgact.3und.nsgund.nplu,#DEF#
4339,okroi,hod.pfv.real.3act.sgact.1und.sgund.nplu,#DEF#
4340,okroi,hod.pfv.real.3act.sgact.1und.nsgund.nplu,#DEF#
4341,okroi,hod.pfv.real.3act.sgact.2und.sgund.nplu,#DEF#
4342,okroi,hod.pfv.real.3act.sgact.2und.nsgund.nplu,#DEF#
4343,okroi,hod.pfv.real.3act.sgact.3und.sgund.fem.nplu,#DEF#
4344,okroi,hod.pfv.real.3act.sgact.3und.sgund.def.nplu,#DEF#
4345,okroi,hod.pfv.real.3act.sgact.3und.nsgund.nplu,#DEF#
4346,okroi,hod.pfv.real.3act.nsgact.1und.sgund.nplu,#DEF#
4347,okroi,hod.pfv.real.3act.nsgact.1und.nsgund.nplu,#DEF#
4348,okroi,hod.pfv.real.3act.nsgact.2und.sgund.nplu,#DEF#
4349,okroi,hod.pfv.real.3act.nsgact.2und.nsgund.nplu,#DEF#
4350,okroi,hod.pfv.real.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4351,okroi,hod.pfv.real.3act.nsgact.3und.sgund.def.nplu,#DEF#
4352,okroi,hod.pfv.real.3act.nsgact.3und.nsgund.nplu,#DEF#
4353,okroi,rct.dur.real.1act.sgact.2und.sgund.nplu,#DEF#
4354,okroi,rct.dur.real.1act.sgact.2und.sgund.plu,kwnkr
4355,okroi,rct.dur.real.1act.sgact.2und.nsgund.nplu,#DEF#
4356,okroi,rct.dur.real.1act.sgact.2und.nsgund.plu,swkr
4357,okroi,rct.dur.real.1act.sgact.3und.sgund.fem.nplu,#DEF#
4358,okroi,rct.dur.real.1act.sgact.3und.sgund.fem.plu,kwwkr
4359,okroi,rct.dur.real.1act.sgact.3und.sgund.def.nplu,#DEF#
4360,okroi,rct.dur.real.1act.sgact.3und.sgund.def.plu,swkr
4361,okroi,rct.dur.real.1act.sgact.3und.nsgund.nplu,#DEF#
4362,okroi,rct.dur.real.1act.sgact.3und.nsgund.plu,swkr
4363,okroi,rct.dur.real.1act.nsgact.2und.sgund.nplu,#DEF#
4364,okroi,rct.dur.real.1act.nsgact.2und.sgund.plu,kwnkrj
4365,okroi,rct.dur.real.1act.nsgact.2und.nsgund.nplu,#DEF#
4366,okroi,rct.dur.real.1act.nsgact.2und.nsgund.plu,swkrj
4367,okroi,rct.dur.real.1act.nsgact.3und.sgund.fem.nplu,#DEF#
4368,okroi,rct.dur.real.1act.nsgact.3und.sgund.fem.plu,kwwkrj
4369,okroi,rct.dur.real.1act.nsgact.3und.sgund.def.nplu,#DEF#
4370,okroi,rct.dur.real.1act.nsgact.3und.sgund.def.plu,swkrj
4371,okroi,rct.dur.real.1act.nsgact.3und.nsgund.nplu,#DEF#
4372,okroi,rct.dur.real.1act.nsgact.3und.nsgund.plu,swkrj
4373,okroi,rct.dur.real.2act.sgact.1und.sgund.nplu,#DEF#
4374,okroi,rct.dur.real.2act.sgact.1und.sgund.plu,kwwkr
4375,okroi,rct.dur.real.2act.sgact.1und.nsgund.nplu,#DEF#
4376,okroi,rct.dur.real.2act.sgact.1und.nsgund.plu,kwnkr
4377,okroi,rct.dur.real.2act.sgact.3und.sgund.fem.nplu,#DEF#
4378,okroi,rct.dur.real.2act.sgact.3und.sgund.fem.plu,kwwkr
4379,okroi,rct.dur.real.2act.sgact.3und.sgund.def.nplu,#DEF#
4380,okroi,rct.dur.real.2act.sgact.3und.sgund.def.plu,swkr
4381,okroi,rct.dur.real.2act.sgact.3und.nsgund.nplu,#DEF#
4382,okroi,rct.dur.real.2act.sgact.3und.nsgund.plu,swkr
4383,okroi,rct.dur.real.2act.nsgact.1und.sgund.nplu,#DEF#
4384,okroi,rct.dur.real.2act.nsgact.1und.sgund.plu,kwwkrj
4385,okroi,rct.dur.real.2act.nsgact.1und.nsgund.nplu,#DEF#
4386,okroi,rct.dur.real.2act.nsgact.1und.nsgund.plu,kwnkrj
4387,okroi,rct.dur.real.2act.nsgact.3und.sgund.fem.nplu,#DEF#
4388,okroi,rct.dur.real.2act.nsgact.3und.sgund.fem.plu,kwwkrj
4389,okroi,rct.dur.real.2act.nsgact.3und.sgund.def.nplu,#DEF#
4390,okroi,rct.dur.real.2act.nsgact.3und.sgund.def.plu,swkrj
4391,okroi,rct.dur.real.2act.nsgact.3und.nsgund.nplu,#DEF#
4392,okroi,rct.dur.real.2act.nsgact.3und.nsgund.plu,swkrj
4393,okroi,rct.dur.real.3act.sgact.1und.sgund.nplu,#DEF#
4394,okroi,rct.dur.real.3act.sgact.1und.sgund.plu,kwwkr
4395,okroi,rct.dur.real.3act.sgact.1und.nsgund.nplu,#DEF#
4396,okroi,rct.dur.real.3act.sgact.1und.nsgund.plu,kwnkr
4397,okroi,rct.dur.real.3act.sgact.2und.sgund.nplu,#DEF#
4398,okroi,rct.dur.real.3act.sgact.2und.sgund.plu,kwnkr
4399,okroi,rct.dur.real.3act.sgact.2und.nsgund.nplu,#DEF#
4400,okroi,rct.dur.real.3act.sgact.2und.nsgund.plu,swkr
4401,okroi,rct.dur.real.3act.sgact.3und.sgund.fem.nplu,#DEF#
4402,okroi,rct.dur.real.3act.sgact.3und.sgund.fem.plu,kwwkr
4403,okroi,rct.dur.real.3act.sgact.3und.sgund.def.nplu,#DEF#
4404,okroi,rct.dur.real.3act.sgact.3und.sgund.def.plu,swkr
4405,okroi,rct.dur.real.3act.sgact.3und.nsgund.nplu,#DEF#
4406,okroi,rct.dur.real.3act.sgact.3und.nsgund.plu,swkr
4407,okroi,rct.dur.real.3act.nsgact.1und.sgund.nplu,#DEF#
4408,okroi,rct.dur.real.3act.nsgact.1und.sgund.plu,kwwkrj
4409,okroi,rct.dur.real.3act.nsgact.1und.nsgund.nplu,#DEF#
4410,okroi,rct.dur.real.3act.nsgact.1und.nsgund.plu,kwnkrj
4411,okroi,rct.dur.real.3act.nsgact.2und.sgund.nplu,#DEF#
4412,okroi,rct.dur.real.3act.nsgact.2und.sgund.plu,kwnkrj
4413,okroi,rct.dur.real.3act.nsgact.2und.nsgund.nplu,#DEF#
4414,okroi,rct.dur.real.3act.nsgact.2und.nsgund.plu,swkrj
4415,okroi,rct.dur.real.3act.nsgact.3und.sgund.fem.nplu,#DEF#
4416,okroi,rct.dur.real.3act.nsgact.3und.sgund.fem.plu,kwwkrj
4417,okroi,rct.dur.real.3act.nsgact.3und.sgund.def.nplu,#DEF#
4418,okroi,rct.dur.real.3act.nsgact.3und.sgund.def.plu,swkrj
4419,okroi,rct.dur.real.3act.nsgact.3und.nsgund.nplu,#DEF#
4420,okroi,rct.dur.real.3act.nsgact.3und.nsgund.plu,swkrj
4421,okroi,rct.ipfv.real.1act.sgact.2und.sgund.nplu,nkrɛn
4422,okroi,rct.ipfv.real.1act.sgact.2und.sgund.plu,nkrɛn
4423,okroi,rct.ipfv.real.1act.sgact.2und.nsgund.nplu,jkrɛn
4424,okroi,rct.ipfv.real.1act.sgact.2und.nsgund.plu,jkrɛn
4425,okroi,rct.ipfv.real.1act.sgact.3und.sgund.fem.nplu,wkrɛn
4426,okroi,rct.ipfv.real.1act.sgact.3und.sgund.fem.plu,wkrɛn
4427,okroi,rct.ipfv.real.1act.sgact.3und.sgund.def.nplu,jkrɛn
4428,okroi,rct.ipfv.real.1act.sgact.3und.sgund.def.plu,jkrɛn
4429,okroi,rct.ipfv.real.1act.sgact.3und.nsgund.nplu,jkrɛn
4430,okroi,rct.ipfv.real.1act.sgact.3und.nsgund.plu,jkrɛn
4431,okroi,rct.ipfv.real.1act.nsgact.2und.sgund.nplu,nkrɛnj
4432,okroi,rct.ipfv.real.1act.nsgact.2und.sgund.plu,nkrɛnj
4433,okroi,rct.ipfv.real.1act.nsgact.2und.nsgund.nplu,jkrɛnj
4434,okroi,rct.ipfv.real.1act.nsgact.2und.nsgund.plu,jkrɛnj
4435,okroi,rct.ipfv.real.1act.nsgact.3und.sgund.fem.nplu,wkrɛnj
4436,okroi,rct.ipfv.real.1act.nsgact.3und.sgund.fem.plu,wkrɛnj
4437,okroi,rct.ipfv.real.1act.nsgact.3und.sgund.def.nplu,jkrɛnj
4438,okroi,rct.ipfv.real.1act.nsgact.3und.sgund.def.plu,jkrɛnj
4439,okroi,rct.ipfv.real.1act.nsgact.3und.nsgund.nplu,jkrɛnj
4440,okroi,rct.ipfv.real.1act.nsgact.3und.nsgund.plu,jkrɛnj
